,area,area_title,area_type,naics,naics_title,i_group,own_code,occ_code,occ_title,o_group,tot_emp,emp_prse,jobs_1000,loc_quotient,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
109,99,U.S.,1,0,Cross-industry,cross-industry,1235,13-2060,Financial Examiners,broad,640550.0,2.3,,,,44.39,920330.0,1.4,20.91,28.3,38.99,54.82,76.06,430500.0,580860.0,810090.0,1140030.0,1580200.0,,
110,99,U.S.,1,0,Cross-industry,cross-industry,1235,13-2061,Financial Examiners,detailed,640550.0,2.3,,,,44.39,920330.0,1.4,20.91,28.3,38.99,54.82,76.06,430500.0,580860.0,810090.0,1140030.0,1580200.0,,
111,99,U.S.,1,0,Cross-industry,cross-industry,1235,13-2070,Credit Counselors and Loan Officers,broad,3400480.0,1.1,,,,35.46,730750.0,0.6,15.59,20.9,29.37,42.99,62.02,320420.0,430470.0,610090.0,890420.0,1290000.0,,
112,99,U.S.,1,0,Cross-industry,cross-industry,1235,13-2071,Credit Counselors,detailed,320110.0,2.8,,,,24.15,500230.0,0.9,15.23,17.91,22.09,28.11,36.9,310670.0,370250.0,450950.0,580470.0,760740.0,,
113,99,U.S.,1,0,Cross-industry,cross-industry,1235,13-2072,Loan Officers,detailed,3080370.0,1.2,,,,36.64,760200.0,0.6,15.65,21.56,30.42,44.69,63.79,320560.0,440840.0,630270.0,920960.0,1320680.0,,
114,99,U.S.,1,0,Cross-industry,cross-industry,1235,13-2080,Tax Examiners0 Collectors and Preparers0 and Revenue Agents,broad,1200430.0,1.6,,,,26.27,540640.0,0.9,11.72,16.33,23.84,33.46,45.81,240380.0,330970.0,490590.0,690600.0,950280.0,,
115,99,U.S.,1,0,Cross-industry,cross-industry,1235,13-2081,Tax Examiners and Collectors0 and Revenue Agents,detailed,530760.0,0.5,,,,29.31,600960.0,0.3,15.91,20.05,26.39,36.95,48.93,330090.0,410700.0,540890.0,760850.0,1010780.0,,
116,99,U.S.,1,0,Cross-industry,cross-industry,1235,13-2082,Tax Preparers,detailed,660670.0,2.8,,,,23.82,490550.0,1.4,10.46,13.68,20.71,30.32,41.86,210750.0,280450.0,430080.0,630070.0,870060.0,,
117,99,U.S.,1,0,Cross-industry,cross-industry,1235,13-2098,Financial and Investment Analysts0 Financial Risk Specialists0 and Financial Specialists0 All Other,detailed,4580510.0,0.9,,,,45.27,940160.0,0.6,22.71,29.74,39.22,52.56,75.07,470230.0,610850.0,810590.0,1090330.0,1560150.0,,
118,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,405520880.0,0.4,,,,45.08,930760.0,0.5,21.79,30.22,42.47,57.47,73.08,450320.0,620850.0,880340.0,1190550.0,1520010.0,,
119,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1200,Computer Occupations,minor,403580410.0,0.4,,,,45.01,930620.0,0.5,21.67,30.12,42.43,57.46,73.07,450070.0,620650.0,880240.0,1190520.0,1510980.0,,
120,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1210,Computer and Information Analysts,broad,7140640.0,0.9,,,,46.91,970570.0,0.3,26.71,34.03,44.4,57.41,72.39,550560.0,700780.0,920360.0,1190420.0,1500570.0,,
121,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,5890060.0,1.0,,,,46.23,960160.0,0.4,26.53,33.65,43.71,56.31,71.0,550180.0,700000.0,900920.0,1170120.0,1470670.0,,
122,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,1250570.0,1.8,,,,50.1,1040210.0,0.5,27.79,36.27,47.95,61.85,76.37,570810.0,750450.0,990730.0,1280640.0,1580860.0,,
123,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1220,Computer and Information Research Scientists,broad,300780.0,3.6,,,,61.28,1270460.0,1.4,33.65,44.85,59.06,74.05,91.24,690990.0,930290.0,1220840.0,1540020.0,1890780.0,,
124,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,300780.0,3.6,,,,61.28,1270460.0,1.4,33.65,44.85,59.06,74.05,91.24,690990.0,930290.0,1220840.0,1540020.0,1890780.0,,
125,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1230,Computer Support Specialists,broad,8320750.0,0.7,,,,28.51,590290.0,0.3,15.97,20.14,26.33,34.76,45.51,330220.0,410880.0,540760.0,720300.0,940660.0,,
126,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,1850430.0,1.3,,,,33.1,680860.0,0.5,18.75,23.63,30.51,40.01,51.17,380990.0,490160.0,630460.0,830230.0,1060420.0,,
127,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,6470330.0,0.8,,,,27.19,560550.0,0.4,15.54,19.39,25.13,32.72,42.53,320330.0,400340.0,520270.0,680060.0,880470.0,,
128,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1240,Database and Network Administrators and Architects,broad,6320330.0,0.6,,,,46.33,960380.0,0.2,25.88,33.19,43.94,57.66,72.31,530840.0,690030.0,910390.0,1190920.0,1500400.0,,
129,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,1520420.0,1.5,,,,55.34,1150110.0,0.5,31.14,41.01,54.18,68.56,80.96,640770.0,850290.0,1120690.0,1420610.0,1680390.0,,
130,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,3540450.0,0.8,,,,42.51,880410.0,0.2,25.18,31.47,40.15,51.11,63.71,520370.0,650460.0,830510.0,1060310.0,1320520.0,,
131,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,1250460.0,1.1,,,,46.21,960110.0,0.4,24.91,32.86,45.07,58.12,71.18,510800.0,680340.0,930750.0,1200880.0,1480060.0,,
132,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1250,Software and Web Developers0 Programmers0 and Testers,broad,107540750.0,0.7,,,,51.44,1060980.0,0.8,27.78,36.89,49.2,63.34,78.06,570790.0,760730.0,1020330.0,1310750.0,1620360.0,,
133,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,1990540.0,1.6,,,,44.53,920610.0,1.4,24.11,31.62,41.61,53.91,67.43,500150.0,650760.0,860550.0,1120120.0,1400250.0,,
134,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,104060870.0,0.8,,,,53.66,1110620.0,0.7,30.88,39.63,51.69,65.54,79.13,640240.0,820430.0,1070510.0,1360320.0,1640590.0,,
135,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,1480340.0,1.4,,,,39.6,820370.0,3.3,19.01,25.73,35.46,49.47,68.31,390550.0,530520.0,730760.0,1020900.0,1420080.0,,
136,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1290,Miscellaneous Computer Occupations,broad,3930160.0,0.9,,,,44.43,920410.0,0.5,21.05,30.1,42.57,56.38,70.4,430780.0,620620.0,880550.0,1170260.0,1460440.0,,
137,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-1299,Computer Occupations0 All Other,detailed,3930160.0,0.9,,,,44.43,920410.0,0.5,21.05,30.1,42.57,56.38,70.4,430780.0,620620.0,880550.0,1170260.0,1460440.0,,
138,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-2000,Mathematical Science Occupations,minor,1940460.0,1.3,,,,46.59,960900.0,0.4,24.76,32.23,43.47,57.67,73.47,510500.0,670030.0,900410.0,1190960.0,1520820.0,,
139,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-2010,Actuaries,broad,220260.0,3.8,,,,58.16,1200970.0,1.1,31.18,39.04,52.09,71.5,93.08,640860.0,810210.0,1080350.0,1480720.0,1930600.0,,
140,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,220260.0,3.8,,,,58.16,1200970.0,1.1,31.18,39.04,52.09,71.5,93.08,640860.0,810210.0,1080350.0,1480720.0,1930600.0,,
141,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-2020,Mathematicians,broad,20630.0,7.6,,,,51.57,1070280.0,1.8,27.94,36.62,50.5,61.47,77.92,580100.0,760170.0,1050030.0,1270860.0,1620060.0,,
142,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,20630.0,7.6,,,,51.57,1070280.0,1.8,27.94,36.62,50.5,61.47,77.92,580100.0,760170.0,1050030.0,1270860.0,1620060.0,,
143,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-2030,Operations Research Analysts,broad,990680.0,1.8,,,,43.56,900600.0,0.5,23.4,30.18,40.78,54.17,67.69,480670.0,620780.0,840810.0,1120680.0,1400790.0,,
144,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,990680.0,1.8,,,,43.56,900600.0,0.5,23.4,30.18,40.78,54.17,67.69,480670.0,620780.0,840810.0,1120680.0,1400790.0,,
145,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-2040,Statisticians,broad,390090.0,2.2,,,,46.0,950680.0,0.8,25.33,32.92,43.83,57.11,70.56,520690.0,680480.0,910160.0,1180790.0,1460770.0,,
146,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,390090.0,2.2,,,,46.0,950680.0,0.8,25.33,32.92,43.83,57.11,70.56,520690.0,680480.0,910160.0,1180790.0,1460770.0,,
147,99,U.S.,1,0,Cross-industry,cross-industry,1235,15-2098,Data Scientists and Mathematical Science Occupations0 All Other,detailed,300810.0,3.1,,,,48.35,1000560.0,1.0,25.34,33.7,45.33,60.16,75.99,520720.0,700090.0,940280.0,1250140.0,1580060.0,,
148,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,205920680.0,0.5,,,,42.69,880800.0,0.3,21.77,29.28,39.15,52.87,68.56,450280.0,600910.0,810440.0,1090970.0,1420610.0,,
149,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-1000,Architects0 Surveyors0 and Cartographers,minor,1820650.0,1.2,,,,39.06,810250.0,0.7,20.54,27.14,35.83,47.11,60.69,420720.0,560460.0,740520.0,970990.0,1260230.0,,
150,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-1010,Architects0 Except Naval,broad,1260130.0,1.5,,,,41.85,870060.0,0.8,22.66,29.23,37.93,49.51,63.8,470130.0,600800.0,780890.0,1020980.0,1320700.0,,
151,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-1011,Architects0 Except Landscape and Naval,detailed,1050850.0,1.8,,,,43.06,890560.0,0.9,23.41,30.1,38.82,50.77,66.16,480700.0,620600.0,800750.0,1050600.0,1370620.0,,
152,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-1012,Landscape Architects,detailed,200280.0,4.5,,,,35.56,730970.0,1.1,20.35,26.25,33.35,43.31,53.98,420320.0,540600.0,690360.0,900090.0,1120290.0,,
153,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-1020,Surveyors0 Cartographers0 and Photogrammetrists,broad,560520.0,1.6,,,,32.84,680300.0,0.6,17.85,23.42,30.71,40.54,50.22,370130.0,480720.0,630880.0,840320.0,1040460.0,,
154,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-1021,Cartographers and Photogrammetrists,detailed,110300.0,2.6,,,,33.55,690790.0,0.8,20.03,25.17,31.47,40.89,49.7,410670.0,520340.0,650470.0,850050.0,1030380.0,,
155,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-1022,Surveyors,detailed,450220.0,1.9,,,,32.66,670920.0,0.7,17.36,22.96,30.49,40.44,50.41,360110.0,470750.0,630420.0,840120.0,1040850.0,,
156,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2000,Engineers,minor,107300720.0,0.6,,,,48.45,1000770.0,0.3,27.98,35.07,45.43,58.86,74.46,580210.0,720940.0,940500.0,1220420.0,1540870.0,,
157,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2010,Aerospace Engineers,broad,630200.0,3.4,,,,57.32,1190220.0,0.8,34.83,43.86,56.01,69.97,80.11,720450.0,910240.0,1160500.0,1450530.0,1660620.0,,
158,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2011,Aerospace Engineers,detailed,630200.0,3.4,,,,57.32,1190220.0,0.8,34.83,43.86,56.01,69.97,80.11,720450.0,910240.0,1160500.0,1450530.0,1660620.0,,
159,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2020,Agricultural Engineers,broad,10550.0,10.6,,,,47.26,980290.0,12.4,22.76,29.4,38.81,49.62,77.38,470330.0,610140.0,800720.0,1030210.0,1600950.0,,
160,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2021,Agricultural Engineers,detailed,10550.0,10.6,,,,47.26,980290.0,12.4,22.76,29.4,38.81,49.62,77.38,470330.0,610140.0,800720.0,1030210.0,1600950.0,,
161,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2030,Bioengineers and Biomedical Engineers,broad,190780.0,4.9,,,,46.68,970090.0,1.1,26.58,34.13,43.95,56.74,71.26,550280.0,700990.0,910410.0,1180020.0,1480210.0,,
162,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2031,Bioengineers and Biomedical Engineers,detailed,190780.0,4.9,,,,46.68,970090.0,1.1,26.58,34.13,43.95,56.74,71.26,550280.0,700990.0,910410.0,1180020.0,1480210.0,,
163,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2040,Chemical Engineers,broad,300120.0,2.6,,,,56.29,1170090.0,1.5,32.12,40.73,52.3,66.28,84.66,660810.0,840720.0,1080770.0,1370860.0,1760090.0,,
164,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2041,Chemical Engineers,detailed,300120.0,2.6,,,,56.29,1170090.0,1.5,32.12,40.73,52.3,66.28,84.66,660810.0,840720.0,1080770.0,1370860.0,1760090.0,,
165,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2050,Civil Engineers,broad,3100850.0,1.0,,,,45.36,940360.0,0.4,26.63,32.76,41.86,54.6,69.5,550380.0,680130.0,870060.0,1130580.0,1440560.0,,
166,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2051,Civil Engineers,detailed,3100850.0,1.0,,,,45.36,940360.0,0.4,26.63,32.76,41.86,54.6,69.5,550380.0,680130.0,870060.0,1130580.0,1440560.0,,
167,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2060,Computer Hardware Engineers,broad,670880.0,3.8,,,,59.15,1230030.0,1.7,32.91,42.69,56.36,72.52,89.06,680460.0,880800.0,1170220.0,1500840.0,1850240.0,,
168,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,670880.0,3.8,,,,59.15,1230030.0,1.7,32.91,42.69,56.36,72.52,89.06,680460.0,880800.0,1170220.0,1500840.0,1850240.0,,
169,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2070,Electrical and Electronics Engineers,broad,3140360.0,1.2,,,,51.08,1060240.0,0.4,31.04,38.02,48.68,61.71,76.86,640570.0,790090.0,1010250.0,1280360.0,1590880.0,,
170,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2071,Electrical Engineers,detailed,1850570.0,1.4,,,,49.75,1030480.0,0.4,30.3,37.06,47.37,60.35,74.94,630020.0,770080.0,980530.0,1250520.0,1550880.0,,
171,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2072,Electronics Engineers0 Except Computer,detailed,1280800.0,1.9,,,,52.99,1100210.0,0.7,32.03,39.62,50.76,63.97,78.95,660620.0,820420.0,1050570.0,1330050.0,1640210.0,,
172,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2080,Environmental Engineers,broad,530150.0,1.9,,,,45.3,940220.0,0.7,26.12,32.69,42.72,54.93,68.3,540330.0,680000.0,880860.0,1140250.0,1420070.0,,
173,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2081,Environmental Engineers,detailed,530150.0,1.9,,,,45.3,940220.0,0.7,26.12,32.69,42.72,54.93,68.3,540330.0,680000.0,880860.0,1140250.0,1420070.0,,
174,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2110,Industrial Engineers0 Including Health and Safety,broad,3170560.0,1.3,,,,44.63,920830.0,0.3,27.39,33.86,42.42,53.34,64.85,560970.0,700430.0,880240.0,1100950.0,1340890.0,,
175,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2111,Health and Safety Engineers0 Except Mining Safety Engineers and Inspectors,detailed,250860.0,2.3,,,,45.58,940810.0,0.7,25.79,33.14,43.95,56.94,69.18,530650.0,680940.0,910410.0,1180440.0,1430880.0,,
176,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,2910710.0,1.4,,,,44.55,920660.0,0.3,27.54,33.91,42.32,52.96,64.46,570290.0,700540.0,880020.0,1100160.0,1340070.0,,
177,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2120,Marine Engineers and Naval Architects,broad,110360.0,4.6,,,,47.47,980730.0,1.6,31.46,36.3,44.42,56.14,71.01,650440.0,750500.0,920400.0,1160770.0,1470710.0,,
178,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2121,Marine Engineers and Naval Architects,detailed,110360.0,4.6,,,,47.47,980730.0,1.6,31.46,36.3,44.42,56.14,71.01,650440.0,750500.0,920400.0,1160770.0,1470710.0,,
179,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2130,Materials Engineers,broad,260820.0,2.4,,,,47.06,970890.0,0.8,27.57,34.82,44.88,57.78,71.62,570340.0,720420.0,930360.0,1200180.0,1480960.0,,
180,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2131,Materials Engineers,detailed,260820.0,2.4,,,,47.06,970890.0,0.8,27.57,34.82,44.88,57.78,71.62,570340.0,720420.0,930360.0,1200180.0,1480960.0,,
181,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2140,Mechanical Engineers,broad,3060990.0,1.3,,,,44.97,930540.0,0.3,27.47,33.79,42.51,53.84,66.36,570130.0,700280.0,880430.0,1110980.0,1380020.0,,
182,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,detailed,3060990.0,1.3,,,,44.97,930540.0,0.3,27.47,33.79,42.51,53.84,66.36,570130.0,700280.0,880430.0,1110980.0,1380020.0,,
183,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2150,Mining and Geological Engineers0 Including Mining Safety Engineers,broad,60280.0,6.0,,,,46.63,960990.0,2.1,25.08,32.81,43.83,58.12,72.71,520160.0,680240.0,910160.0,1200890.0,1510230.0,,
184,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2151,Mining and Geological Engineers0 Including Mining Safety Engineers,detailed,60280.0,6.0,,,,46.63,960990.0,2.1,25.08,32.81,43.83,58.12,72.71,520160.0,680240.0,910160.0,1200890.0,1510230.0,,
185,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2160,Nuclear Engineers,broad,150850.0,4.1,,,,58.03,1200700.0,3.0,34.55,43.35,54.55,66.5,86.27,710860.0,900170.0,1130460.0,1380330.0,1790430.0,,
186,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2161,Nuclear Engineers,detailed,150850.0,4.1,,,,58.03,1200700.0,3.0,34.55,43.35,54.55,66.5,86.27,710860.0,900170.0,1130460.0,1380330.0,1790430.0,,
187,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2170,Petroleum Engineers,broad,320620.0,4.2,,,,75.37,1560780.0,2.5,38.11,51.45,66.21,92.99,0.0,790270.0,1070020.0,1370720.0,1930430.0,0.0,,
188,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2171,Petroleum Engineers,detailed,320620.0,4.2,,,,75.37,1560780.0,2.5,38.11,51.45,66.21,92.99,0.0,790270.0,1070020.0,1370720.0,1930430.0,0.0,,
189,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2190,Miscellaneous Engineers,broad,1520340.0,1.5,,,,49.26,1020460.0,0.9,25.83,34.7,47.62,61.92,76.36,530730.0,720180.0,990040.0,1280780.0,1580830.0,,
190,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2199,Engineers0 All Other,detailed,1520340.0,1.5,,,,49.26,1020460.0,0.9,25.83,34.7,47.62,61.92,76.36,530730.0,720180.0,990040.0,1280780.0,1580830.0,,
191,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3000,Drafters0 Engineering Technicians0 and Mapping Technicians,minor,6790310.0,0.6,,,,29.0,600320.0,0.3,16.78,21.25,27.73,35.28,43.76,340890.0,440190.0,570690.0,730380.0,910020.0,,
192,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3010,Drafters,broad,1920760.0,1.1,,,,28.6,590480.0,0.4,17.27,21.6,27.32,34.17,42.17,350920.0,440930.0,560830.0,710080.0,870720.0,,
193,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3011,Architectural and Civil Drafters,detailed,980800.0,1.7,,,,27.92,580080.0,0.4,17.26,21.59,27.09,33.2,39.54,350890.0,440920.0,560340.0,690050.0,820230.0,,
194,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3012,Electrical and Electronics Drafters,detailed,240140.0,3.6,,,,31.6,650720.0,1.2,18.16,23.02,29.58,38.03,48.39,370770.0,470880.0,610530.0,790100.0,1000650.0,,
195,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3013,Mechanical Drafters,detailed,550210.0,1.5,,,,29.09,600500.0,0.8,17.48,21.66,27.43,34.84,44.24,360350.0,450050.0,570060.0,720460.0,920010.0,,
196,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3019,Drafters0 All Other,detailed,140600.0,3.5,,,,26.37,540840.0,0.8,16.08,19.49,25.4,31.05,38.67,330450.0,400530.0,520830.0,640590.0,800430.0,,
197,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3020,Engineering Technologists and Technicians0 Except Drafters,broad,4330520.0,0.8,,,,29.87,620130.0,0.3,17.19,21.89,28.66,36.31,44.99,350760.0,450540.0,590620.0,750520.0,930580.0,,
198,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,110540.0,6.4,,,,32.86,680340.0,1.6,20.04,25.06,31.74,38.71,48.06,410680.0,520130.0,660020.0,800520.0,990970.0,,
199,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3022,Civil Engineering Technologists and Technicians,detailed,680870.0,1.5,,,,26.67,550480.0,0.5,16.29,19.51,25.68,32.25,38.77,330880.0,400590.0,530410.0,670070.0,800650.0,,
200,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,1220550.0,1.4,,,,31.84,660240.0,0.4,18.84,24.42,31.38,37.94,46.49,390190.0,500790.0,650260.0,780910.0,960690.0,,
201,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,140290.0,3.9,,,,29.53,610420.0,1.1,17.56,21.82,28.05,35.87,44.93,360520.0,450390.0,580350.0,740600.0,930450.0,,
202,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3025,Environmental Engineering Technologists and Technicians,detailed,180010.0,4.5,,,,26.32,540740.0,1.1,15.68,18.64,24.34,31.2,39.87,320610.0,380780.0,500620.0,640890.0,820930.0,,
203,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3026,Industrial Engineering Technologists and Technicians,detailed,670110.0,2.8,,,,28.56,590400.0,0.9,17.23,21.37,27.19,34.24,42.21,350850.0,440440.0,560550.0,710220.0,870790.0,,
204,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3027,Mechanical Engineering Technologists and Technicians,detailed,420820.0,2.1,,,,28.44,590160.0,0.7,16.9,21.24,27.4,34.68,42.62,350140.0,440170.0,560980.0,720140.0,880640.0,,
205,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3030,Surveying and Mapping Technicians,broad,530030.0,1.8,,,,23.32,480500.0,0.5,13.66,16.81,21.64,28.4,36.15,280410.0,340960.0,450010.0,590070.0,750190.0,,
206,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3031,Surveying and Mapping Technicians,detailed,530030.0,1.8,,,,23.32,480500.0,0.5,13.66,16.81,21.64,28.4,36.15,280410.0,340960.0,450010.0,590070.0,750190.0,,
207,99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3098,Calibration Technologists and Technicians and Engineering Technologists and Technicians0 Except Drafters0 All Other,detailed,880330.0,1.7,,,,31.7,650940.0,0.8,17.29,22.77,30.28,38.78,47.97,350960.0,470370.0,620990.0,800660.0,990790.0,,
208,99,U.S.,1,0,Cross-industry,cross-industry,1235,19-0000,Life0 Physical0 and Social Science Occupations,major,102880920.0,0.7,,,,37.28,770540.0,0.4,17.62,23.73,32.77,46.24,61.59,360640.0,490360.0,680160.0,960180.0,1280100.0,,
209,99,U.S.,1,0,Cross-industry,cross-industry,1235,19-1000,Life Scientists,minor,3110910.0,1.6,,,,42.68,880770.0,1.0,21.5,27.62,37.54,52.19,69.88,440720.0,570450.0,780080.0,1080550.0,1450360.0,,
210,99,U.S.,1,0,Cross-industry,cross-industry,1235,19-1010,Agricultural and Food Scientists,broad,300300.0,3.2,,,,34.88,720550.0,1.0,18.89,24.33,31.33,42.24,57.13,390280.0,500610.0,650160.0,870870.0,1180830.0,,
